date,komoditas,price,year,month,day,lag_1,lag_7,rolling_mean_7
2025-05-01,minyak,21044.117647058825,2025,5,1,21036.764705882353,20994.117647058825,21025.840336134454
2025-05-02,minyak,21035.29411764706,2025,5,2,21044.117647058825,21011.764705882353,21029.201680672268
2025-05-03,minyak,21035.29411764706,2025,5,3,21035.29411764706,21011.764705882353,21032.563025210085
2025-05-04,minyak,21035.29411764706,2025,5,4,21035.29411764706,21011.764705882353,21035.9243697479
2025-05-05,minyak,21030.882352941175,2025,5,5,21035.29411764706,21025.0,21036.764705882353
2025-05-06,minyak,21036.764705882353,2025,5,6,21030.882352941175,21039.70588235294,21036.344537815126
2025-05-07,minyak,21038.235294117647,2025,5,7,21036.764705882353,21036.764705882353,21036.55462184874
2025-05-08,minyak,21038.235294117647,2025,5,8,21038.235294117647,21044.117647058825,21035.714285714286
2025-05-09,minyak,21035.29411764706,2025,5,9,21038.235294117647,21035.29411764706,21035.714285714286
2025-05-10,minyak,21035.29411764706,2025,5,10,21035.29411764706,21035.29411764706,21035.714285714286
2025-05-11,minyak,21035.29411764706,2025,5,11,21035.29411764706,21035.29411764706,21035.714285714286
2025-05-12,minyak,21044.117647058825,2025,5,12,21035.29411764706,21030.882352941175,21037.605042016807
2025-05-13,minyak,21045.58823529412,2025,5,13,21044.117647058825,21036.764705882353,21038.86554621849
2025-05-14,minyak,21022.058823529413,2025,5,14,21045.58823529412,21038.235294117647,21036.55462184874
2025-05-15,minyak,21020.58823529412,2025,5,15,21022.058823529413,21038.235294117647,21034.03361344538
2025-05-16,minyak,21016.176470588234,2025,5,16,21020.58823529412,21035.29411764706,21031.302521008405
2025-05-19,minyak,20998.529411764706,2025,5,19,21016.176470588234,21035.29411764706,21026.050420168067
2025-05-20,minyak,20992.647058823528,2025,5,20,20998.529411764706,21035.29411764706,21019.95798319328
2025-05-21,minyak,20983.823529411766,2025,5,21,20992.647058823528,21044.117647058825,21011.34453781513
2025-05-22,minyak,20994.117647058825,2025,5,22,20983.823529411766,21045.58823529412,21003.991596638658
2025-05-23,minyak,20982.352941176472,2025,5,23,20994.117647058825,21022.058823529413,20998.319327731093
2025-05-24,minyak,20982.352941176472,2025,5,24,20982.352941176472,21020.58823529412,20992.85714285714
2025-05-26,minyak,21000.0,2025,5,26,20982.352941176472,21016.176470588234,20990.546218487398
2025-05-27,minyak,20985.29411764706,2025,5,27,21000.0,20998.529411764706,20988.655462184874
2025-05-28,minyak,20985.29411764706,2025,5,28,20985.29411764706,20992.647058823528,20987.605042016807
2025-05-29,minyak,20991.176470588234,2025,5,29,20985.29411764706,20983.823529411766,20988.655462184874
2025-05-30,minyak,20988.235294117647,2025,5,30,20991.176470588234,20994.117647058825,20987.81512605042
2025-05-31,minyak,20988.235294117647,2025,5,31,20988.235294117647,20982.352941176472,20988.655462184874
2025-06-01,minyak,20988.235294117647,2025,6,1,20988.235294117647,20982.352941176472,20989.495798319327
2025-06-02,minyak,20975.0,2025,6,2,20988.235294117647,21000.0,20985.9243697479
2025-06-03,minyak,20973.529411764706,2025,6,3,20975.0,20985.29411764706,20984.243697478993
2025-06-04,minyak,20969.117647058825,2025,6,4,20973.529411764706,20985.29411764706,20981.93277310924
2025-06-05,minyak,20966.176470588234,2025,6,5,20969.117647058825,20991.176470588234,20978.361344537814
2025-06-06,minyak,20972.058823529413,2025,6,6,20966.176470588234,20988.235294117647,20976.050420168067
2025-06-07,minyak,20972.058823529413,2025,6,7,20972.058823529413,20988.235294117647,20973.739495798323
2025-06-08,minyak,20972.058823529413,2025,6,8,20972.058823529413,20988.235294117647,20971.428571428572
2025-06-09,minyak,20972.058823529413,2025,6,9,20972.058823529413,20975.0,20971.008403361346
2025-06-10,minyak,20961.764705882353,2025,6,10,20972.058823529413,20973.529411764706,20969.32773109244
2025-06-11,minyak,20955.882352941175,2025,6,11,20961.764705882353,20969.117647058825,20967.436974789918
2025-06-12,minyak,20955.882352941175,2025,6,12,20955.882352941175,20966.176470588234,20965.96638655462
2025-06-13,minyak,20947.058823529413,2025,6,13,20955.882352941175,20972.058823529413,20962.394957983193
2025-06-14,minyak,20947.058823529413,2025,6,14,20947.058823529413,20972.058823529413,20958.823529411766
2025-06-15,minyak,20947.058823529413,2025,6,15,20947.058823529413,20972.058823529413,20955.252100840335
2025-06-16,minyak,20938.235294117647,2025,6,16,20947.058823529413,20972.058823529413,20950.42016806723
2025-06-17,minyak,20942.647058823528,2025,6,17,20938.235294117647,20961.764705882353,20947.689075630253
2025-06-18,minyak,20941.176470588234,2025,6,18,20942.647058823528,20955.882352941175,20945.58823529412
2025-06-19,minyak,20936.764705882353,2025,6,19,20941.176470588234,20955.882352941175,20942.85714285714
2025-06-20,minyak,20936.764705882353,2025,6,20,20936.764705882353,20947.058823529413,20941.386554621848
2025-06-21,minyak,20936.764705882353,2025,6,21,20936.764705882353,20947.058823529413,20939.915966386558
2025-06-22,minyak,20936.764705882353,2025,6,22,20936.764705882353,20947.058823529413,20938.44537815126
2025-06-23,minyak,20936.764705882353,2025,6,23,20936.764705882353,20938.235294117647,20938.235294117647
2025-06-24,minyak,20932.352941176472,2025,6,24,20936.764705882353,20942.647058823528,20936.764705882353
2025-06-25,minyak,20930.882352941175,2025,6,25,20932.352941176472,20941.176470588234,20935.29411764706
2025-06-26,minyak,20932.352941176472,2025,6,26,20930.882352941175,20936.764705882353,20934.663865546223
2025-06-27,minyak,20936.764705882353,2025,6,27,20932.352941176472,20936.764705882353,20934.66386554622
2025-06-28,minyak,20936.764705882353,2025,6,28,20936.764705882353,20936.764705882353,20934.66386554622
2025-06-29,minyak,20936.764705882353,2025,6,29,20936.764705882353,20936.764705882353,20934.66386554622
2025-06-30,minyak,20920.58823529412,2025,6,30,20936.764705882353,20936.764705882353,20932.352941176472
2025-07-01,minyak,20895.58823529412,2025,7,1,20920.58823529412,20932.352941176472,20927.100840336137
2025-07-02,minyak,20898.529411764706,2025,7,2,20895.58823529412,20930.882352941175,20922.47899159664
2025-07-03,minyak,20883.823529411766,2025,7,3,20898.529411764706,20932.352941176472,20915.546218487398
2025-07-04,minyak,20902.941176470587,2025,7,4,20883.823529411766,20936.764705882353,20910.714285714286
2025-07-05,minyak,20902.941176470587,2025,7,5,20902.941176470587,20936.764705882353,20905.88235294118
2025-07-06,minyak,20902.941176470587,2025,7,6,20902.941176470587,20936.764705882353,20901.050420168067
2025-07-07,minyak,20913.235294117647,2025,7,7,20902.941176470587,20920.58823529412,20900.0
2025-07-08,minyak,20901.470588235294,2025,7,8,20913.235294117647,20895.58823529412,20900.840336134454
2025-07-09,minyak,20905.882352941175,2025,7,9,20901.470588235294,20898.529411764706,20901.89075630252
2025-07-10,minyak,20907.352941176472,2025,7,10,20905.882352941175,20883.823529411766,20905.252100840335
2025-07-11,minyak,20905.882352941175,2025,7,11,20907.352941176472,20902.941176470587,20905.672268907565
2025-07-12,minyak,20905.882352941175,2025,7,12,20905.882352941175,20902.941176470587,20906.092436974788
2025-07-13,minyak,20905.882352941175,2025,7,13,20905.882352941175,20902.941176470587,20906.51260504202
2025-07-14,minyak,20926.470588235294,2025,7,14,20905.882352941175,20913.235294117647,20908.403361344535
2025-07-15,minyak,20944.117647058825,2025,7,15,20926.470588235294,20901.470588235294,20914.495798319327
2025-07-16,minyak,20951.470588235294,2025,7,16,20944.117647058825,20905.882352941175,20921.008403361342
2025-07-17,minyak,20955.882352941175,2025,7,17,20951.470588235294,20907.352941176472,20927.941176470584
2025-07-18,minyak,20966.176470588234,2025,7,18,20955.882352941175,20905.882352941175,20936.55462184874
2025-07-19,minyak,20966.176470588234,2025,7,19,20966.176470588234,20905.882352941175,20945.16806722689
2025-07-20,minyak,20966.176470588234,2025,7,20,20966.176470588234,20905.882352941175,20953.781512605037
2025-07-21,minyak,20976.470588235294,2025,7,21,20966.176470588234,20926.470588235294,20960.9243697479
2025-07-22,minyak,20979.41176470588,2025,7,22,20976.470588235294,20944.117647058825,20965.96638655462
2025-07-23,minyak,20986.764705882353,2025,7,23,20979.41176470588,20951.470588235294,20971.008403361342
2025-07-24,minyak,20985.29411764706,2025,7,24,20986.764705882353,20955.882352941175,20975.21008403361
2025-07-25,minyak,20986.764705882353,2025,7,25,20985.29411764706,20966.176470588234,20978.1512605042
2025-07-26,minyak,20986.764705882353,2025,7,26,20986.764705882353,20966.176470588234,20981.092436974788
2025-07-27,minyak,20986.764705882353,2025,7,27,20986.764705882353,20966.176470588234,20984.03361344538
2025-07-28,minyak,20994.117647058825,2025,7,28,20986.764705882353,20976.470588235294,20986.55462184874
2025-07-29,minyak,21004.41176470588,2025,7,29,20994.117647058825,20979.41176470588,20990.126050420167
2025-07-30,minyak,21011.764705882353,2025,7,30,21004.41176470588,20986.764705882353,20993.697478991595
2025-07-31,minyak,21013.235294117647,2025,7,31,21011.764705882353,20985.29411764706,20997.68907563025
2025-08-01,minyak,21007.352941176472,2025,8,1,21013.235294117647,20986.764705882353,21000.63025210084
2025-08-02,minyak,21007.352941176472,2025,8,2,21007.352941176472,20986.764705882353,21003.571428571428
2025-08-03,minyak,21007.352941176472,2025,8,3,21007.352941176472,20986.764705882353,21006.51260504202
2025-08-04,minyak,21004.41176470588,2025,8,4,21007.352941176472,20994.117647058825,21007.983193277312
2025-08-05,minyak,21013.235294117647,2025,8,5,21004.41176470588,21004.41176470588,21009.243697478993
2025-08-06,minyak,21008.823529411766,2025,8,6,21013.235294117647,21011.764705882353,21008.823529411766
2025-08-07,minyak,20997.058823529413,2025,8,7,21008.823529411766,21013.235294117647,21006.51260504202
2025-08-08,minyak,21000.0,2025,8,8,20997.058823529413,21007.352941176472,21005.46218487395
2025-08-09,minyak,21000.0,2025,8,9,21000.0,21007.352941176472,21004.41176470588
2025-08-10,minyak,21000.0,2025,8,10,21000.0,21007.352941176472,21003.361344537814
2025-08-11,minyak,21002.941176470587,2025,8,11,21000.0,21004.41176470588,21003.1512605042
2025-08-12,minyak,20995.58823529412,2025,8,12,21002.941176470587,21013.235294117647,21000.63025210084
2025-08-13,minyak,21000.0,2025,8,13,20995.58823529412,21008.823529411766,20999.36974789916
2025-08-14,minyak,21001.470588235294,2025,8,14,21000.0,20997.058823529413,21000.0
2025-08-15,minyak,21005.882352941175,2025,8,15,21001.470588235294,21000.0,21000.840336134454
2025-08-16,minyak,21005.882352941175,2025,8,16,21005.882352941175,21000.0,21001.680672268907
2025-08-17,minyak,21005.882352941175,2025,8,17,21005.882352941175,21000.0,21002.52100840336
2025-08-18,minyak,21008.823529411766,2025,8,18,21005.882352941175,21002.941176470587,21003.361344537814
2025-08-19,minyak,21019.117647058825,2025,8,19,21008.823529411766,20995.58823529412,21006.72268907563
2025-08-20,minyak,21020.58823529412,2025,8,20,21019.117647058825,21000.0,21009.66386554622
2025-08-21,minyak,21023.529411764706,2025,8,21,21020.58823529412,21001.470588235294,21012.81512605042
2025-08-22,minyak,21023.529411764706,2025,8,22,21023.529411764706,21005.882352941175,21015.33613445378
2025-08-23,minyak,21023.529411764706,2025,8,23,21023.529411764706,21005.882352941175,21017.85714285714
2025-08-24,minyak,21023.529411764706,2025,8,24,21023.529411764706,21005.882352941175,21020.378151260502
2025-08-25,minyak,21033.823529411766,2025,8,25,21023.529411764706,21008.823529411766,21023.949579831933
2025-08-26,minyak,21039.70588235294,2025,8,26,21033.823529411766,21019.117647058825,21026.89075630252
2025-08-27,minyak,21047.058823529413,2025,8,27,21039.70588235294,21020.58823529412,21030.672268907565
2025-08-28,minyak,21045.58823529412,2025,8,28,21047.058823529413,21023.529411764706,21033.823529411766
2025-08-29,minyak,21022.058823529413,2025,8,29,21045.58823529412,21023.529411764706,21033.613445378152
2025-08-30,minyak,21022.058823529413,2025,8,30,21022.058823529413,21023.529411764706,21033.40336134454
2025-08-31,minyak,21022.058823529413,2025,8,31,21022.058823529413,21023.529411764706,21033.193277310926
2025-09-01,minyak,21029.41176470588,2025,9,1,21022.058823529413,21033.823529411766,21032.563025210085
2025-09-02,minyak,21029.41176470588,2025,9,2,21029.41176470588,21039.70588235294,21031.092436974788
2025-09-03,minyak,21033.823529411766,2025,9,3,21029.41176470588,21047.058823529413,21029.201680672268
2025-09-04,minyak,21033.823529411766,2025,9,4,21033.823529411766,21045.58823529412,21027.52100840336
2025-09-05,minyak,21036.764705882353,2025,9,5,21033.823529411766,21022.058823529413,21029.621848739498
2025-09-06,minyak,21036.764705882353,2025,9,6,21036.764705882353,21022.058823529413,21031.72268907563
2025-09-07,minyak,21036.764705882353,2025,9,7,21036.764705882353,21022.058823529413,21033.823529411766
2025-09-08,minyak,21036.764705882353,2025,9,8,21036.764705882353,21029.41176470588,21034.873949579833
2025-09-09,minyak,21039.70588235294,2025,9,9,21036.764705882353,21029.41176470588,21036.34453781513
2025-09-10,minyak,21035.29411764706,2025,9,10,21039.70588235294,21033.823529411766,21036.55462184874
2025-09-11,minyak,21039.70588235294,2025,9,11,21035.29411764706,21033.823529411766,21037.394957983193
2025-09-12,minyak,21036.764705882353,2025,9,12,21039.70588235294,21036.764705882353,21037.394957983193
2025-09-13,minyak,21036.764705882353,2025,9,13,21036.764705882353,21036.764705882353,21037.394957983193
2025-09-14,minyak,21036.764705882353,2025,9,14,21036.764705882353,21036.764705882353,21037.394957983193
2025-09-15,minyak,21029.41176470588,2025,9,15,21036.764705882353,21036.764705882353,21036.344537815126
2025-09-16,minyak,21017.647058823528,2025,9,16,21029.41176470588,21039.70588235294,21033.193277310926
2025-09-17,minyak,21008.823529411766,2025,9,17,21017.647058823528,21035.29411764706,21029.41176470588
2025-09-18,minyak,21017.647058823528,2025,9,18,21008.823529411766,21039.70588235294,21026.260504201684
2025-09-19,minyak,21014.70588235294,2025,9,19,21017.647058823528,21036.764705882353,21023.10924369748
2025-09-20,minyak,21014.70588235294,2025,9,20,21014.70588235294,21036.764705882353,21019.957983193275
2025-09-21,minyak,21014.70588235294,2025,9,21,21014.70588235294,21036.764705882353,21016.806722689074
2025-09-22,minyak,21001.470588235294,2025,9,22,21014.70588235294,21029.41176470588,21012.81512605042
2025-09-23,minyak,21000.0,2025,9,23,21001.470588235294,21017.647058823528,21010.294117647056
2025-09-24,minyak,21000.0,2025,9,24,21000.0,21008.823529411766,21009.03361344538
2025-09-25,minyak,21002.941176470587,2025,9,25,21000.0,21017.647058823528,21006.93277310924
2025-09-26,minyak,20995.58823529412,2025,9,26,21002.941176470587,21014.70588235294,21004.201680672268
2025-09-27,minyak,20995.58823529412,2025,9,27,20995.58823529412,21014.70588235294,21001.470588235294
2025-09-28,minyak,20995.58823529412,2025,9,28,20995.58823529412,21014.70588235294,20998.739495798323
2025-09-29,minyak,20995.58823529412,2025,9,29,20995.58823529412,21001.470588235294,20997.899159663863
2025-09-30,minyak,20997.058823529413,2025,9,30,20995.58823529412,21000.0,20997.47899159664
2025-10-01,minyak,20995.58823529412,2025,10,1,20997.058823529413,21000.0,20996.8487394958
2025-10-02,minyak,20994.117647058825,2025,10,2,20995.58823529412,21002.941176470587,20995.588235294123
2025-10-03,minyak,20995.58823529412,2025,10,3,20994.117647058825,20995.58823529412,20995.58823529412
2025-10-04,minyak,20995.58823529412,2025,10,4,20995.58823529412,20995.58823529412,20995.58823529412
2025-10-05,minyak,20995.58823529412,2025,10,5,20995.58823529412,20995.58823529412,20995.58823529412
2025-10-06,minyak,20995.58823529412,2025,10,6,20995.58823529412,20995.58823529412,20995.58823529412
2025-10-07,minyak,20997.058823529413,2025,10,7,20995.58823529412,20997.058823529413,20995.588235294123
2025-10-08,minyak,21000.0,2025,10,8,20997.058823529413,20995.58823529412,20996.218487394955
2025-10-09,minyak,20994.117647058825,2025,10,9,21000.0,20994.117647058825,20996.218487394955
2025-10-10,minyak,20995.58823529412,2025,10,10,20994.117647058825,20995.58823529412,20996.218487394955
2025-10-11,minyak,20995.58823529412,2025,10,11,20995.58823529412,20995.58823529412,20996.218487394955
2025-10-12,minyak,20995.58823529412,2025,10,12,20995.58823529412,20995.58823529412,20996.218487394955
2025-10-13,minyak,20991.176470588234,2025,10,13,20995.58823529412,20995.58823529412,20995.58823529412
2025-10-14,minyak,21020.58823529412,2025,10,14,20991.176470588234,20997.058823529413,20998.949579831933
2025-10-15,minyak,21016.176470588234,2025,10,15,21020.58823529412,21000.0,21001.260504201684
2025-10-16,minyak,21017.647058823528,2025,10,16,21016.176470588234,20994.117647058825,21004.621848739498
2025-10-17,minyak,21017.647058823528,2025,10,17,21017.647058823528,20995.58823529412,21007.773109243695
2025-10-20,minyak,21027.941176470587,2025,10,20,21017.647058823528,20995.58823529412,21012.394957983193
2025-10-21,minyak,21032.352941176472,2025,10,21,21027.941176470587,20995.58823529412,21017.647058823528
2025-10-22,minyak,21027.941176470587,2025,10,22,21032.352941176472,20991.176470588234,21022.899159663863
2025-10-23,minyak,21026.470588235294,2025,10,23,21027.941176470587,21020.58823529412,21023.739495798316
2025-10-24,minyak,21025.0,2025,10,24,21026.470588235294,21016.176470588234,21025.0
2025-10-27,minyak,21023.529411764706,2025,10,27,21025.0,21017.647058823528,21025.840336134454
2025-10-28,minyak,21026.470588235294,2025,10,28,21023.529411764706,21017.647058823528,21027.100840336137
2025-10-29,minyak,21022.058823529413,2025,10,29,21026.470588235294,21027.941176470587,21026.260504201684
2025-10-30,minyak,21017.647058823528,2025,10,30,21022.058823529413,21032.352941176472,21024.159663865546
2025-10-31,minyak,21011.764705882353,2025,10,31,21017.647058823528,21027.941176470587,21021.848739495796
2025-11-01,minyak,21011.764705882353,2025,11,1,21011.764705882353,21026.470588235294,21019.747899159665
2025-11-02,minyak,21011.764705882353,2025,11,2,21011.764705882353,21025.0,21017.85714285714
2025-11-03,minyak,21014.70588235294,2025,11,3,21011.764705882353,21023.529411764706,21016.59663865546
2025-11-04,minyak,21008.823529411766,2025,11,4,21014.70588235294,21026.470588235294,21014.0756302521
2025-11-05,minyak,21010.29411764706,2025,11,5,21008.823529411766,21022.058823529413,21012.394957983193
2025-11-06,minyak,21007.352941176472,2025,11,6,21010.29411764706,21017.647058823528,21010.9243697479
2025-11-07,minyak,21014.70588235294,2025,11,7,21007.352941176472,21011.764705882353,21011.344537815126
2025-11-08,minyak,21014.70588235294,2025,11,8,21014.70588235294,21011.764705882353,21011.764705882353
2025-11-09,minyak,21014.70588235294,2025,11,9,21014.70588235294,21011.764705882353,21012.18487394958
2025-11-10,minyak,21014.70588235294,2025,11,10,21014.70588235294,21014.70588235294,21012.18487394958
2025-11-11,minyak,21014.70588235294,2025,11,11,21014.70588235294,21008.823529411766,21013.025210084033
2025-11-12,minyak,21010.29411764706,2025,11,12,21014.70588235294,21010.29411764706,21013.025210084037
2025-11-13,minyak,21011.764705882353,2025,11,13,21010.29411764706,21007.352941176472,21013.655462184874
2025-11-14,minyak,21011.764705882353,2025,11,14,21011.764705882353,21014.70588235294,21013.235294117647
2025-11-15,minyak,21011.764705882353,2025,11,15,21011.764705882353,21014.70588235294,21012.81512605042
2025-11-16,minyak,21011.764705882353,2025,11,16,21011.764705882353,21014.70588235294,21012.394957983193
2025-11-17,minyak,21013.235294117647,2025,11,17,21011.764705882353,21014.70588235294,21012.18487394958
2025-11-18,minyak,21011.764705882353,2025,11,18,21013.235294117647,21014.70588235294,21011.764705882353
2025-11-19,minyak,21017.647058823528,2025,11,19,21011.764705882353,21010.29411764706,21012.81512605042
2025-11-20,minyak,21017.647058823528,2025,11,20,21017.647058823528,21011.764705882353,21013.655462184874
2025-11-21,minyak,21007.352941176472,2025,11,21,21017.647058823528,21011.764705882353,21013.025210084033
2025-11-22,minyak,21007.352941176472,2025,11,22,21007.352941176472,21011.764705882353,21012.394957983193
2025-11-23,minyak,21007.352941176472,2025,11,23,21007.352941176472,21011.764705882353,21011.764705882353
2025-11-24,minyak,21030.882352941175,2025,11,24,21007.352941176472,21013.235294117647,21014.285714285714
2025-11-25,minyak,21027.941176470587,2025,11,25,21030.882352941175,21011.764705882353,21016.596638655465
2025-11-26,minyak,21033.823529411766,2025,11,26,21027.941176470587,21017.647058823528,21018.907563025212
2025-11-27,minyak,21036.764705882353,2025,11,27,21033.823529411766,21017.647058823528,21021.638655462186
2025-11-28,minyak,21039.70588235294,2025,11,28,21036.764705882353,21007.352941176472,21026.260504201677
2025-11-29,minyak,21039.70588235294,2025,11,29,21039.70588235294,21007.352941176472,21030.88235294118
2025-11-30,minyak,21039.70588235294,2025,11,30,21039.70588235294,21007.352941176472,21035.504201680673
2025-12-01,minyak,21050.0,2025,12,1,21039.70588235294,21030.882352941175,21038.235294117647
2025-12-02,minyak,21060.29411764706,2025,12,2,21050.0,21027.941176470587,21042.85714285714
2025-12-03,minyak,21055.882352941175,2025,12,3,21060.29411764706,21033.823529411766,21046.008403361342
2025-12-04,minyak,21055.882352941175,2025,12,4,21055.882352941175,21036.764705882353,21048.739495798323
2025-12-05,minyak,21060.29411764706,2025,12,5,21055.882352941175,21039.70588235294,21051.680672268907
2025-12-06,minyak,21060.29411764706,2025,12,6,21060.29411764706,21039.70588235294,21054.621848739498
2025-12-07,minyak,21060.29411764706,2025,12,7,21060.29411764706,21039.70588235294,21057.563025210085
2025-12-08,minyak,21072.058823529413,2025,12,8,21060.29411764706,21050.0,21060.714285714286
2025-12-09,minyak,21086.764705882353,2025,12,9,21072.058823529413,21060.29411764706,21064.495798319327
2025-12-10,minyak,21092.647058823528,2025,12,10,21086.764705882353,21055.882352941175,21069.747899159665
2025-12-11,minyak,21095.58823529412,2025,12,11,21092.647058823528,21055.882352941175,21075.42016806723
2025-12-12,minyak,21094.117647058825,2025,12,12,21095.58823529412,21060.29411764706,21080.252100840335
2025-12-13,minyak,21094.117647058825,2025,12,13,21094.117647058825,21060.29411764706,21085.084033613446
2025-12-14,minyak,21094.117647058825,2025,12,14,21094.117647058825,21060.29411764706,21089.915966386558
2025-12-15,minyak,21104.41176470588,2025,12,15,21094.117647058825,21072.058823529413,21094.53781512605
2025-12-16,minyak,21122.058823529413,2025,12,16,21104.41176470588,21086.764705882353,21099.579831932777
2025-12-17,minyak,21120.58823529412,2025,12,17,21122.058823529413,21092.647058823528,21103.571428571428
2025-12-18,minyak,21127.941176470587,2025,12,18,21120.58823529412,21095.58823529412,21108.193277310926
2025-12-19,minyak,21125.0,2025,12,19,21127.941176470587,21094.117647058825,21112.605042016807
2025-12-22,minyak,21135.29411764706,2025,12,22,21125.0,21094.117647058825,21118.487394957985
2025-12-23,minyak,21136.764705882353,2025,12,23,21135.29411764706,21094.117647058825,21124.579831932777
2025-12-24,minyak,21138.235294117647,2025,12,24,21136.764705882353,21104.41176470588,21129.41176470588
2025-12-25,minyak,21195.454545454544,2025,12,25,21138.235294117647,21122.058823529413,21139.896867838044
2025-12-26,minyak,21196.969696969696,2025,12,26,21195.454545454544,21120.58823529412,21150.808505220273
2025-12-27,minyak,21196.969696969696,2025,12,27,21196.969696969696,21127.941176470587,21160.669722434428
2025-12-28,minyak,21196.969696969696,2025,12,28,21196.969696969696,21125.0,21170.951107715813
2025-12-29,minyak,21130.882352941175,2025,12,29,21196.969696969696,21135.29411764706,21170.32085561497
2025-12-30,minyak,21150.0,2025,12,30,21130.882352941175,21136.764705882353,21172.211611917493
2025-12-31,minyak,21144.117647058825,2025,12,31,21150.0,21138.235294117647,21173.05194805195
2026-01-01,minyak,21151.470588235294,2026,1,1,21144.117647058825,21195.454545454544,21166.768525592055
2026-01-02,minyak,21135.29411764706,2026,1,2,21151.470588235294,21196.969696969696,21157.957728545964
2026-01-03,minyak,21135.29411764706,2026,1,3,21135.29411764706,21196.969696969696,21149.146931499876
2026-01-04,minyak,21135.29411764706,2026,1,4,21135.29411764706,21196.969696969696,21140.33613445378
2026-01-05,minyak,21179.41176470588,2026,1,5,21135.29411764706,21130.882352941175,21147.268907563026
2026-01-06,minyak,21176.470588235294,2026,1,6,21179.41176470588,21150.0,21151.050420168067
2026-01-07,minyak,21182.352941176472,2026,1,7,21176.470588235294,21144.117647058825,21156.51260504202
2026-01-08,minyak,21164.70588235294,2026,1,8,21182.352941176472,21151.470588235294,21158.403361344535
2026-01-09,minyak,21169.117647058825,2026,1,9,21164.70588235294,21135.29411764706,21163.235294117647
2026-01-10,minyak,21169.117647058825,2026,1,10,21169.117647058825,21135.29411764706,21168.06722689076
2026-01-11,minyak,21169.117647058825,2026,1,11,21169.117647058825,21135.29411764706,21172.899159663863
2026-01-12,minyak,21151.470588235294,2026,1,12,21169.117647058825,21179.41176470588,21168.907563025212
2026-01-13,minyak,21160.29411764706,2026,1,13,21151.470588235294,21176.470588235294,21166.596638655465
2026-01-14,minyak,21152.941176470587,2026,1,14,21160.29411764706,21182.352941176472,21162.394957983193
2026-01-15,minyak,21157.352941176472,2026,1,15,21152.941176470587,21164.70588235294,21161.344537815126
2026-01-16,minyak,21154.41176470588,2026,1,16,21157.352941176472,21169.117647058825,21159.243697478993
2026-01-17,minyak,21154.41176470588,2026,1,17,21154.41176470588,21169.117647058825,21157.14285714286
2026-01-19,minyak,21154.41176470588,2026,1,19,21154.41176470588,21169.117647058825,21155.04201680672
2026-01-20,minyak,21163.235294117647,2026,1,20,21154.41176470588,21151.470588235294,21156.72268907563
2026-01-21,minyak,21163.235294117647,2026,1,21,21163.235294117647,21160.29411764706,21157.14285714286
2026-01-22,minyak,21164.70588235294,2026,1,22,21163.235294117647,21152.941176470587,21158.823529411766
2026-01-23,minyak,21163.235294117647,2026,1,23,21164.70588235294,21157.352941176472,21159.66386554622
2026-01-24,minyak,21163.235294117647,2026,1,24,21163.235294117647,21154.41176470588,21160.9243697479
2026-01-26,minyak,21179.41176470588,2026,1,26,21163.235294117647,21154.41176470588,21164.495798319327
2026-01-27,minyak,21176.470588235294,2026,1,27,21179.41176470588,21154.41176470588,21167.647058823528
2026-01-28,minyak,21176.470588235294,2026,1,28,21176.470588235294,21163.235294117647,21169.53781512605
2026-01-29,minyak,21182.352941176472,2026,1,29,21176.470588235294,21163.235294117647,21172.268907563026
2026-01-30,minyak,21186.764705882353,2026,1,30,21182.352941176472,21164.70588235294,21175.42016806723
2026-01-31,minyak,21186.764705882353,2026,1,31,21186.764705882353,21163.235294117647,21178.781512605045
2026-02-01,minyak,21186.764705882353,2026,2,1,21186.764705882353,21163.235294117647,21182.14285714286
2026-02-02,minyak,21202.941176470587,2026,2,2,21186.764705882353,21179.41176470588,21185.504201680673
2026-02-03,minyak,21216.176470588234,2026,2,3,21202.941176470587,21176.470588235294,21191.176470588234
2026-02-04,minyak,21216.176470588234,2026,2,4,21216.176470588234,21176.470588235294,21196.8487394958
2026-02-05,minyak,21245.58823529412,2026,2,5,21216.176470588234,21182.352941176472,21205.882352941175
2026-02-06,minyak,21223.529411764706,2026,2,6,21245.58823529412,21186.764705882353,21211.134453781513
2026-02-07,minyak,21223.529411764706,2026,2,7,21223.529411764706,21186.764705882353,21216.38655462185
2026-02-08,minyak,21223.529411764706,2026,2,8,21223.529411764706,21186.764705882353,21221.638655462186
2026-02-09,minyak,21229.41176470588,2026,2,9,21223.529411764706,21202.941176470587,21225.420168067223
2026-02-10,minyak,21232.352941176472,2026,2,10,21229.41176470588,21216.176470588234,21227.731092436974
2026-02-11,minyak,21239.70588235294,2026,2,11,21232.352941176472,21216.176470588234,21231.092436974788
2026-02-12,minyak,21255.882352941175,2026,2,12,21239.70588235294,21245.58823529412,21232.563025210082
2022-01-08,telur,29739.70588235294,2022,1,8,29739.70588235294,30298.529411764706,30050.210084033613
2022-01-09,telur,29739.70588235294,2022,1,9,29739.70588235294,30298.529411764706,29970.37815126051
2022-01-10,telur,29210.29411764706,2022,1,10,29739.70588235294,30241.176470588234,29823.10924369748
2022-01-11,telur,29004.41176470588,2022,1,11,29210.29411764706,30077.941176470587,29669.747899159665
2022-01-12,telur,28854.41176470588,2022,1,12,29004.41176470588,30370.58823529412,29453.1512605042
